venue,venue_type,toss_winner,toss_decision,batting_first,ind_batting_strength,ind_bowling_strength,afg_batting_strength,afg_bowling_strength,ind_recent_form,afg_recent_form,ind_icc_rank,afg_icc_rank,ind_player_form_idx,afg_player_form_idx,ind_score,afg_score,margin,winner,top_scorer,top_bowler,ind_h2h_win_pct,ind_avg_score,afg_avg_score
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,86.57865622438023,86.90732740313746,70.37864134981865,74.71042137925559,0.8140255684185724,0.3782850560398596,1,9,84.6075995683467,69.46241341685055,206,204,6 wickets,India,Virat Kohli,Mohammed Siraj,0.8007820014690803,266.6,261.2
Mumbai,Home_India,Afghanistan,Field,India,76.4161801796524,90.0422866539395,72.82186855763169,72.3796544832464,0.7384200463043801,0.6982937808205292,1,9,73.05786838969661,77.62074202335859,250,210,40 runs,India,Virat Kohli,Mohammed Shami,0.8339393971119913,269.6,257.0
Chennai,Home_India,India,Bat,India,75.10605265921072,83.37390286655369,65.49087321486422,65.00522187901987,0.8660006150990109,0.6375517644923716,1,9,82.26876694460842,55.03443786938086,315,259,56 runs,India,KL Rahul,Fazalhaq Farooqi,0.8365762729896828,275.7,257.9
Dubai,Neutral,India,Bat,India,80.76339552282593,77.38281343992097,72.80982051830267,73.0231338715485,0.6499299697399991,0.5485322496622829,1,9,81.56154339786607,53.31810796619482,325,250,75 runs,India,Rohit Sharma,Kuldeep Yadav,0.8022260404529017,281.1,255.9
Kabul,Home_Afg,Afghanistan,Field,India,78.53111124394302,83.88366813756733,76.88966933918597,76.70456361160724,0.8445782744085297,0.6464142700183025,1,9,60.29732086473461,73.34138919449597,306,251,55 runs,India,Ibrahim Zadran,Mujeeb Ur Rahman,0.8427262325793637,284.5,254.4
Dubai,Neutral,India,Field,Afghanistan,82.08080189688587,94.73791890776596,78.86423403014342,70.71791234610605,0.7153579917147831,0.696854255791433,1,9,85.72591823255772,52.92100681373663,264,279,15 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.7564737766076481,281.8,252.7
Kabul,Home_Afg,India,Field,Afghanistan,70.1745565470087,83.06961938053999,65.86886054312428,83.83399322197084,0.6349322435383062,0.6310094775815268,1,9,60.01793816504386,59.23457450078357,285,279,8 wickets,India,Rohit Sharma,Mujeeb Ur Rahman,0.7613225792251218,284.8,253.0
Kabul,Home_Afg,Afghanistan,Field,India,76.02913035769404,79.67134722137222,61.70466549413657,69.30385821944154,0.722219827954248,0.41654442913509776,1,9,72.52184346987444,61.306006410415655,208,212,3 wickets,Afghanistan,Ibrahim Zadran,Mohammed Shami,0.809678823001444,272.7,246.0
Chennai,Home_India,Afghanistan,Field,India,72.6700176000591,94.0680575876419,61.50567362250744,71.84595638407045,0.6192264804680017,0.42816051445608594,1,9,64.92860529817227,73.49484292771092,317,261,56 runs,India,Ibrahim Zadran,Kuldeep Yadav,0.7854065861793584,279.0,247.2
Kabul,Home_Afg,Afghanistan,Field,India,73.09615066764543,76.41071275185914,82.7357375921469,69.37296162533023,0.8285000618238818,0.5178523484428543,1,9,62.335695588263086,78.66344574314202,237,242,6 wickets,Afghanistan,Rahmanullah Gurbaz,Fazalhaq Farooqi,0.7964225166189199,271.3,244.7
Sharjah,Neutral,Afghanistan,Field,India,76.17402917479731,92.19290690705213,64.2202501446141,84.64068628926262,0.5052915251621176,0.5047121826277923,1,9,83.0832773826467,78.0438655247835,315,261,54 runs,India,KL Rahul,Jasprit Bumrah,0.7828079217897167,282.2,250.4
Chennai,Home_India,India,Bat,India,77.10460739279321,80.77937049842117,69.42634827504247,74.04637541885934,0.7178221298618702,0.3639519053465765,1,9,80.73739991357968,55.026996179135196,321,311,10 runs,India,Rohit Sharma,Jasprit Bumrah,0.7904725311444936,289.3,260.5
Delhi,Home_India,Afghanistan,Bat,Afghanistan,89.91101403808693,89.78938466477454,76.13835891026307,68.5827849933439,0.7188181382462311,0.33497860071995417,1,9,71.32089530389952,62.405495908698775,233,228,5 wickets,India,Rohit Sharma,Ravindra Jadeja,0.83226463471463,281.1,257.4
Chennai,Home_India,Afghanistan,Field,India,74.47737348320454,82.8443558686708,83.69449244923075,68.24757846135526,0.8054063374672848,0.3434730157498768,1,9,89.43772732173831,61.44849497327405,316,280,36 runs,India,Rahmat Shah,Kuldeep Yadav,0.8093476199854305,280.2,260.4
Kabul,Home_Afg,Afghanistan,Field,India,85.69172192897022,78.84032169480074,63.650525482424065,86.57547521006703,0.8670589111617735,0.6549875760851529,1,9,78.76300350499781,74.24804633648834,289,294,5 wickets,Afghanistan,Ibrahim Zadran,Rashid Khan,0.8497344549283499,278.5,264.7
Sharjah,Neutral,Afghanistan,Field,India,71.72592342278438,81.69578083781359,67.84257811892891,79.6198424049101,0.6423831093882562,0.3594027126574723,1,9,77.8940122624063,74.43151762007244,290,247,43 runs,India,Shubman Gill,Mohammed Shami,0.8286879197820963,281.1,261.5
Delhi,Home_India,Afghanistan,Field,India,74.91720493282058,79.74966610338768,67.4974398248634,79.78428662164511,0.7403781938150876,0.5784319446268156,1,9,70.8750595359454,74.71992955639935,315,294,21 runs,India,Ibrahim Zadran,Mohammed Shami,0.7773666254101828,284.1,263.0
Dubai,Neutral,India,Field,Afghanistan,90.02346803853575,78.60317295465238,62.746577843519574,85.32473125682377,0.6371718651036784,0.5735480499636127,1,9,60.760458127918156,70.70140665228348,243,270,27 runs,Afghanistan,Ibrahim Zadran,Rashid Khan,0.7764345117726696,287.6,268.8
Mumbai,Home_India,India,Field,Afghanistan,85.24531903870293,79.81607632146347,69.67018105129699,66.85335868258981,0.5588653004379781,0.4191908941983375,1,9,62.69278501680471,77.32478794058946,244,239,7 wickets,India,Virat Kohli,Jasprit Bumrah,0.7835898270117008,280.3,266.6
Dubai,Neutral,India,Field,Afghanistan,73.08118645331379,81.15358178955897,83.15148899545665,68.71897472530169,0.8863329278873331,0.3823177507957687,1,9,82.24698325400489,66.40031794691936,239,233,5 wickets,India,Virat Kohli,Kuldeep Yadav,0.8343259480647743,280.5,265.7
Kabul,Home_Afg,Afghanistan,Field,India,92.11196818991898,86.07986511006261,73.36398047890772,69.4955340084732,0.5664917448206634,0.6665956604462057,1,9,69.83514596550103,61.162467648886874,297,224,73 runs,India,KL Rahul,Jasprit Bumrah,0.7527287650650566,278.7,262.0
Sharjah,Neutral,Afghanistan,Field,India,93.80156116597507,89.758555379976,74.9357310643355,85.26058869252931,0.5198423633397931,0.4028250768756835,1,9,73.9510900266273,56.80935618414563,267,271,4 wickets,Afghanistan,Ibrahim Zadran,Jasprit Bumrah,0.7730181278871258,273.3,258.0
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,80.59425299827308,81.8426520022379,84.03876830343916,75.23160595503344,0.6956193601797133,0.44065994893676214,1,9,87.28645419036415,67.06866449845552,244,284,40 runs,Afghanistan,KL Rahul,Rashid Khan,0.8404918420344267,274.4,263.6
Dubai,Neutral,Afghanistan,Field,India,78.54622604793146,83.67388662640761,81.21179436015662,73.35487308854364,0.8175740533807405,0.6763969290297748,1,9,78.69631119204021,72.24881862355667,274,278,3 wickets,Afghanistan,Ibrahim Zadran,Kuldeep Yadav,0.8139896436083253,270.2,263.4
Delhi,Home_India,Afghanistan,Bat,Afghanistan,90.12743280102838,91.90079297793285,69.87633344641989,66.17905956104796,0.6607505084946959,0.5695024919136359,1,9,73.51051157342378,72.46889452581196,282,279,7 wickets,India,KL Rahul,Jasprit Bumrah,0.7726847095501057,269.5,261.9
Dubai,Neutral,India,Bat,India,74.66049512134937,89.98738873289913,73.64239922032564,69.69348093657182,0.6167644693991229,0.5994434834327329,1,9,74.47803706984563,56.480943211792166,277,229,48 runs,India,Shubman Gill,Jasprit Bumrah,0.7719144968232581,268.2,260.1
Dubai,Neutral,Afghanistan,Field,India,81.87750851729301,92.95910432370039,73.12623350613461,81.26741497383034,0.600869150998212,0.4786905874810562,1,9,63.703495974310655,56.17940107630885,336,267,69 runs,India,Shubman Gill,Naveen-ul-Haq,0.8362618101759431,270.3,257.4
Chennai,Home_India,Afghanistan,Bat,Afghanistan,83.7665114809141,78.06289000167912,78.20291093340416,78.80578243229041,0.7925002357389501,0.6078986491428349,1,9,89.26231103054235,67.2068984008013,254,253,5 wickets,India,Suryakumar Yadav,Mujeeb Ur Rahman,0.8393757508277047,271.4,255.7
Sharjah,Neutral,India,Field,Afghanistan,78.54102781726505,87.96929113800473,61.71101773106565,85.64013832139648,0.5477524045352787,0.4311371351543273,1,9,84.47236141878363,67.91937134992136,264,265,1 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.7756131090962116,273.4,258.3
Sharjah,Neutral,India,Field,Afghanistan,91.36368483005451,81.80008772119784,81.74124212030428,67.0270919124639,0.8107193748834522,0.6390190532218945,1,9,65.45452958512016,62.91039597116601,275,292,17 runs,Afghanistan,Rahmanullah Gurbaz,Fazalhaq Farooqi,0.7920510358076532,277.0,264.2
Chennai,Home_India,India,Bat,India,83.38369420154142,87.70646693416643,64.91217417390529,69.87015482720565,0.5165989302039625,0.4288270140782919,1,9,76.79233984001024,75.73804741991987,298,211,87 runs,India,Hashmatullah Shahidi,Mohammed Shami,0.8334595738628318,277.1,262.9
Sharjah,Neutral,Afghanistan,Field,India,93.82800285985344,89.38490401151664,83.25413007156375,77.13452338525981,0.6035617099172559,0.3211306745458888,1,9,81.78254554451551,53.63908994016602,267,268,6 wickets,Afghanistan,Ibrahim Zadran,Rashid Khan,0.8271007438609885,277.1,262.6
Dubai,Neutral,Afghanistan,Field,India,84.1104146944937,87.01166393974272,64.15638325874252,73.73396031089791,0.7468776908467867,0.6879275458535139,1,9,81.82893413099066,77.67811271281873,263,203,60 runs,India,Rohit Sharma,Mohammed Shami,0.8313916106566085,279.0,254.5
Sharjah,Neutral,India,Bat,India,74.80058422840861,88.33371303785026,75.58448914899768,78.85679092051713,0.6959143471952963,0.5114626415957102,1,9,70.03327581354313,65.5793807792691,363,302,61 runs,India,Virat Kohli,Kuldeep Yadav,0.801839819078797,287.9,256.9
Chennai,Home_India,Afghanistan,Bat,Afghanistan,74.6444238674677,76.69932579778933,70.90615065892894,80.14107110863942,0.6750867299734166,0.4107016527805234,1,9,76.74513551671322,60.410070062365996,265,266,1 runs,Afghanistan,Rahmat Shah,Rashid Khan,0.8411549048305174,286.2,255.6
Delhi,Home_India,Afghanistan,Bat,Afghanistan,88.42831034891597,75.73425886966133,71.86922515109129,72.73543806821768,0.8682143540410219,0.30480121090907303,1,9,76.58444627155048,72.21990743199878,244,240,8 wickets,India,Rohit Sharma,Jasprit Bumrah,0.7825951543954436,282.9,256.7
Delhi,Home_India,India,Bat,India,82.12544968810103,76.70806060325444,84.31153475069755,76.91423992165025,0.7456744977276045,0.3946439130830029,1,9,74.50494255320412,62.87448475874966,247,249,4 wickets,Afghanistan,Hashmatullah Shahidi,Ravindra Jadeja,0.7656672134347519,274.0,254.9
Chennai,Home_India,Afghanistan,Field,India,74.87395678746576,85.09822902500278,79.21867828406282,66.42476992731672,0.7307231678553023,0.34768417713622934,1,9,61.093831524768554,51.58231856486652,338,290,48 runs,India,Shubman Gill,Jasprit Bumrah,0.8208732332564865,282.4,258.6
Delhi,Home_India,India,Bat,India,91.09983679855063,80.24816752978604,70.54281543814791,65.91821824896628,0.6796314056539503,0.5310452322548534,1,9,77.12721161256434,59.97280076523096,302,266,36 runs,India,Suryakumar Yadav,Kuldeep Yadav,0.8039354416006896,286.2,258.7
Kabul,Home_Afg,Afghanistan,Field,India,79.16995801615671,76.9898933774593,79.1648986178013,87.22430884820827,0.8880297826666828,0.6460284397501574,1,9,78.02376448018858,71.0259709173164,252,253,5 wickets,Afghanistan,Ibrahim Zadran,Mohammed Shami,0.8354585768809482,283.9,254.8
Sharjah,Neutral,India,Bat,India,77.13014506701035,87.61540840345242,71.39123873599694,76.08639881486945,0.8031106241500632,0.41276734223890066,1,9,69.5411883508356,77.7392537338591,259,264,6 wickets,Afghanistan,Rahmanullah Gurbaz,Fazalhaq Farooqi,0.7581159249124716,280.0,260.1
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,92.82002001019654,87.20726015636313,73.6601768553033,70.74411612227517,0.6373101956257793,0.6408193663218771,1,9,76.77654395305375,65.4422658127034,234,262,28 runs,Afghanistan,Rahmat Shah,Mujeeb Ur Rahman,0.8343692403438068,276.7,259.5
Delhi,Home_India,India,Bat,India,85.0803265524876,76.5943014637457,77.07785714307616,86.4490343002371,0.7302661011989678,0.3504461289501642,1,9,77.4516458242043,72.99041639313957,331,262,69 runs,India,Virat Kohli,Mohammed Siraj,0.7793294653208822,283.5,265.4
Kabul,Home_Afg,Afghanistan,Field,India,86.21707383393411,92.98497836578406,75.58763278118343,68.01962335611096,0.6238766844420757,0.3807179793009827,1,9,87.26479493150586,72.81200201862448,254,258,6 wickets,Afghanistan,Hashmatullah Shahidi,Rashid Khan,0.8154855667168184,272.6,261.0
Dubai,Neutral,Afghanistan,Field,India,86.90995922275015,81.01932639263244,64.60111930125534,82.39837502374498,0.6896631783516318,0.3903158208602516,1,9,78.49865934495826,51.21001556415356,250,254,6 wickets,Afghanistan,Rahmanullah Gurbaz,Mohammed Shami,0.7540128789078256,271.1,259.8
Kabul,Home_Afg,India,Field,Afghanistan,73.69895835273515,94.6930895518168,65.22743411474036,67.9981219909951,0.5814139495547586,0.6076244532638897,1,9,72.76516977815528,66.96247819257614,180,229,49 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8109581296303601,264.7,258.7
Kabul,Home_Afg,India,Bat,India,92.13097196768913,76.73413135191281,73.45907755252557,86.00428278442322,0.6551891017591546,0.6318263325713473,1,9,64.01086963198308,78.06183469003396,313,285,28 runs,India,Virat Kohli,Jasprit Bumrah,0.8217271689187337,271.3,262.3
Mumbai,Home_India,Afghanistan,Field,India,93.45452931311806,80.51133552618357,68.30431305154332,81.11859361404002,0.8061265198101546,0.6717613935396615,1,9,66.14407227168628,73.93994105657671,362,315,47 runs,India,Virat Kohli,Ravindra Jadeja,0.7868750214505621,273.7,264.8
Dubai,Neutral,India,Field,Afghanistan,79.68057853025518,80.65530914120197,67.61226060885076,87.60777822975811,0.7571109653919712,0.5870704631173997,1,9,89.29852911945028,61.31605347372916,256,281,25 runs,Afghanistan,Rahmat Shah,Fazalhaq Farooqi,0.771541070526214,269.1,266.3
Kabul,Home_Afg,India,Field,Afghanistan,91.7383417953745,78.61315082622606,83.69215442660699,70.03174929345023,0.6304882027923726,0.6024768936427122,1,9,71.8126542469622,68.2463413029934,281,280,6 wickets,India,Virat Kohli,Kuldeep Yadav,0.8037630676603545,272.0,269.0
Mumbai,Home_India,India,Field,Afghanistan,81.11433752673571,89.84739874179564,65.70828130921527,66.34453370644817,0.6199717589892265,0.48972346594737204,1,9,65.04060156578036,60.64391868969166,226,221,4 wickets,India,Virat Kohli,Mohammed Siraj,0.8333190804435647,268.7,264.7
Mumbai,Home_India,India,Field,Afghanistan,84.58268120460511,92.68686855942575,63.79357282382631,78.74958430823483,0.7658956819643385,0.46773387216771534,1,9,81.03292762092809,62.32194630473036,250,276,26 runs,Afghanistan,KL Rahul,Fazalhaq Farooqi,0.7823547358296651,270.3,266.1
Dubai,Neutral,India,Bat,India,87.29300285336723,88.22685357889449,60.960021933158615,73.46975247008805,0.891612736316667,0.4682946250274467,1,9,75.05836215395524,77.29790474479155,320,258,62 runs,India,Virat Kohli,Mohammed Siraj,0.7752469297521281,269.2,265.7
Dubai,Neutral,Afghanistan,Bat,Afghanistan,89.94511703352681,92.28732532911947,71.42220179343167,75.92749239343222,0.6544203742607343,0.6866824560073842,1,9,80.91498762871052,52.49669198624217,291,320,29 runs,Afghanistan,Ibrahim Zadran,Rashid Khan,0.7778935308637688,272.9,271.9
Sharjah,Neutral,India,Bat,India,71.71884766056219,85.99434510326623,70.42910697439255,85.18823631184037,0.5815978414437549,0.6305858437968732,1,9,76.73066073556359,51.63830909640407,353,303,50 runs,India,Shubman Gill,Naveen-ul-Haq,0.8449132152916665,283.2,276.8
Dubai,Neutral,Afghanistan,Field,India,77.27192135578956,84.38813683978516,81.44644458793722,72.01277186085646,0.5770705585946801,0.3516284987723526,1,9,68.93578195170633,73.4014426112013,334,315,19 runs,India,Virat Kohli,Mujeeb Ur Rahman,0.785927691576456,298.6,285.4
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,74.15462499024373,81.65458953020759,83.49810932214272,72.88961438957057,0.8952496303818542,0.49409218230614244,1,9,65.37491754870453,76.73420275380528,237,235,5 wickets,India,Shubman Gill,Rashid Khan,0.7503604239888287,291.0,280.4
Mumbai,Home_India,India,Field,Afghanistan,81.50888432837067,89.19342687009049,84.5927895802288,66.1540330573594,0.5386778239150268,0.5881826965851025,1,9,68.45475009886417,55.529041908502975,231,225,4 wickets,India,Virat Kohli,Mohammed Shami,0.828168120795962,277.9,271.4
Mumbai,Home_India,India,Field,Afghanistan,81.69301539927878,87.11793630358966,70.70879501422115,65.62345300373336,0.8134006010351635,0.3042052898166614,1,9,82.85669683132451,76.79913481364369,255,250,5 wickets,India,Shubman Gill,Mohammed Siraj,0.8199274795335391,277.8,268.3
Sharjah,Neutral,India,Field,Afghanistan,80.82099802642931,85.71084946195596,71.92458481544135,73.95179822833909,0.8549698141481441,0.6575734042679962,1,9,70.07449093924603,68.45209262044094,152,149,5 wickets,India,Rahmanullah Gurbaz,Mujeeb Ur Rahman,0.762856826460297,264.9,255.2
Chennai,Home_India,Afghanistan,Bat,Afghanistan,76.96735789821315,94.1774374638082,63.570357611821684,78.33608024909768,0.6130201070074556,0.4116033161391186,1,9,72.14905762128565,79.96378807446963,263,257,7 wickets,India,Rohit Sharma,Mujeeb Ur Rahman,0.8484904249134912,268.6,258.8
Dubai,Neutral,India,Bat,India,71.37415767099556,86.57083636407063,62.06430395088193,68.55397908978193,0.6758251767091594,0.5041840525385765,1,9,67.76377225093572,59.49371392623249,312,273,39 runs,India,Suryakumar Yadav,Noor Ahmad,0.8108062285305112,274.8,258.5
Kabul,Home_Afg,Afghanistan,Field,India,94.16396098451361,93.89414763344963,68.37195725342463,78.12964053441152,0.8638381564443778,0.30247352905635866,1,9,84.32050711012775,78.45108658366757,321,260,61 runs,India,Rohit Sharma,Mohammed Shami,0.8000779490940602,274.9,258.7
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,70.35491586179309,80.15263997527059,71.24859185672149,80.93690495356965,0.7932641512547198,0.6981686051701824,1,9,68.62533598151278,66.14660305605426,172,168,4 wickets,India,Suryakumar Yadav,Ravindra Jadeja,0.7882219267622892,263.0,243.5
Dubai,Neutral,India,Bat,India,74.22904734606051,94.54913126367686,81.33292966666465,76.46165965076746,0.7412981690736119,0.3909044214238649,1,9,76.3136121117524,70.84910399364428,281,286,4 wickets,Afghanistan,Ibrahim Zadran,Fazalhaq Farooqi,0.8398672755563639,255.8,241.8
Sharjah,Neutral,Afghanistan,Field,India,82.87917570966472,94.80570341169883,75.28354140619315,73.5323953896199,0.8088608110463353,0.3681850046326568,1,9,71.53547441118799,60.40876851132758,363,320,43 runs,India,Rohit Sharma,Jasprit Bumrah,0.7743963481418563,258.7,242.3
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,82.10432580408519,90.88028900531926,74.41222257849665,72.86759699712377,0.8239914974733891,0.3953158682212366,1,9,66.73148939399387,65.13508772164508,246,244,8 wickets,India,Suryakumar Yadav,Mohammed Shami,0.7785768900219903,259.6,243.2
Delhi,Home_India,India,Field,Afghanistan,81.13794536232903,94.33937029236631,74.27997959907285,84.85892628915585,0.5557800944820641,0.527682585251771,1,9,86.03938880192709,67.49317271839695,317,334,17 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.7622410806686567,268.2,254.1
Dubai,Neutral,Afghanistan,Field,India,72.31123792592666,84.15800590254143,69.86198477097143,84.94238419471579,0.5975981209409889,0.6866936910140432,1,9,88.74414359413488,57.42894929214316,295,301,5 wickets,Afghanistan,Rohit Sharma,Rashid Khan,0.8259119095584261,272.2,259.2
